word,zipf_frequency
kited,1.2300
kiter,1.1700
kites,2.9600
kytes,0.0000
kithe,0.0000
kythe,0.0000
kiths,0.0000
kyung,3.0800
kivas,1.5600
kiver,1.0600
klans,1.3300
klaus,3.5000
kleig,0.0000
klieg,1.4300
kling,2.2100
klino,0.0000
klong,1.8300
klops,0.0000
klosh,0.0000
klutz,2.1200
kmole,0.0000
knape,1.1200
knaps,0.0000
knarl,0.0000
knars,0.0000
knave,2.5000
knead,2.5700
knelt,2.8000
knezi,0.0000
kniaz,0.0000
knyaz,1.4500
knife,4.4100
knish,1.6300
knits,2.6000
knive,1.2800
knobs,3.0200
knoit,0.0000
knops,1.3000
knosp,0.0000
knots,3.6300
knout,1.1200
knowe,1.6800
knows,5.0700
knurl,1.2100
knurs,0.0000
knute,2.0700
knuth,2.0600
koali,0.0000
koans,1.6200
koban,1.3900
kobus,1.6400
koels,0.0000
koeri,0.0000
kofta,1.6800
kogai,0.0000
kogia,0.0000
kohen,1.7900
kohls,2.2500
kohua,0.0000
koyan,0.0000
koila,0.0000
koine,1.9000
kolas,1.1000
kolea,0.0000
kolis,1.0900
kombu,1.7300
konde,0.0000
kongu,1.4100
konia,1.0900
kopec,1.1900
kophs,0.0000
kopis,0.0000
kopje,1.5200
korah,1.9400
korai,1.0700
koran,3.2300
korea,4.6500
korec,0.0000
korin,1.7500
korma,1.9100
korun,0.0000
korwa,1.1200
kosha,1.3700
kosin,0.0000
kotal,1.7700
kotar,0.0000
kouza,0.0000
kovil,1.0600
kraft,3.3800
krait,1.8500
krang,1.9300
krans,1.3800
kraut,2.3800
krebs,2.8100
kreil,0.0000
kreis,2.1300
krems,1.4700
kreng,0.0000
krepi,0.0000
krina,0.0000
krivu,0.0000
krome,1.5400
krona,2.2200
krone,2.4300
krosa,0.0000
krubi,0.0000
kudos,3.4500
kufic,1.3900
kugel,2.0500
kulah,0.0000
kulan,1.0300
kuman,1.3600
kumbi,0.0000
kumis,1.0300
kumys,0.0000
kumni,0.0000
kunai,1.8000
kunbi,1.0900
kurmi,1.0500
kurta,2.2100
kusam,0.0000
kusan,0.0000
kusha,1.3100
kusti,0.0000
kutch,2.1900
kvint,0.0000
kwela,0.0000
labis,0.0000
labor,4.7700
laced,3.2900
lacey,3.2700
lacer,1.1200
laces,3.1200
lacet,0.0000
lache,1.4200
lacis,0.0000
lacks,3.8900
lacto,1.9700
laden,3.7400
lader,1.5400
lades,1.3800
ladik,0.0000
ladin,1.9700
laeti,0.0000
laevo,0.0000
lagen,1.0400
lager,3.1600
laich,1.7100
laics,0.0000
layed,2.4600
layer,4.4000
laigh,1.4300
laine,2.7400
layne,2.6200
laird,3.1600
lairy,1.4500
lairs,2.1500
laith,1.9600
laity,2.7600
layup,2.9300
laius,1.7500
laked,0.0000
lakey,1.8100
laker,2.8400
lakes,4.1400
lakhs,3.0800
lakie,0.0000
lakin,2.1200
lamby,1.4500
lambs,3.2300
lamed,1.7000
lamer,2.1700
lames,2.0900
lamin,2.0800
lampf,0.0000
lamps,3.7300
lamus,0.0000
lamut,0.0000
lance,3.9400
lanch,0.0000
lande,2.1600
lands,4.3700
laney,2.5700
lanes,3.9700
langi,1.5300
lango,1.6000
lanky,2.7300
lanum,0.0000
lapin,2.0000
lapis,2.7800
lapon,0.0000
lapse,3.4900
lapsi,0.0000
larch,2.5500
lardy,1.8400
lards,1.0900
lares,1.9300
large,5.3900
largy,0.0000
largo,2.9900
larid,0.0000
larin,1.7900
larix,1.6800
larky,1.1200
larks,2.4400
laron,1.8400
larum,1.0500
larus,1.8100
larve,1.0600
lased,0.0000
laser,4.2000
lasty,0.0000
latch,3.3400
lated,1.6200
laten,1.2600
later,5.4900
latex,3.4000
lathe,2.9100
lathi,1.8200
lathy,0.0000
laths,1.3200
latin,4.4800
latke,1.4400
laton,1.2400
latro,1.1400
latus,1.6800
laude,2.9900
lauds,2.5000
laugh,4.6600
laund,1.1700
laure,2.3900
laury,1.7100
laved,0.0000
laver,2.5600
laves,1.4200
lavic,0.0000
lawed,0.0000
lawks,0.0000
lawny,0.0000
lawns,3.2100
lawzy,0.0000
laxer,1.6800
lazed,1.3200
lazes,1.0200
leach,3.2500
leady,0.0000
leads,4.6500
leafy,3.3000
leafs,3.5600
leaky,3.0600
leaks,3.8800
leany,0.0000
leans,3.2700
leant,2.4300
leaps,3.3600
leapt,3.0500
leary,2.8600
learn,5.1700
lears,1.4400
leash,3.4700
least,5.4400
leath,1.7600
leavy,1.9500
leban,1.0600
ledgy,0.0000
ledum,1.1700
lefty,3.2500
lefts,2.4000
legis,1.8600
legit,4.0100
legoa,0.0000
legua,0.0000
lehay,0.0000
lehrs,0.0000
lehua,1.4600
leigh,3.7500
leith,3.0400
lekha,1.3700
leman,2.3100
lemna,1.3900
lemon,4.1000
lemur,2.5700
lenad,0.0000
lenca,1.1700
lench,1.2800
lends,3.3600
lendu,1.1800
lenis,1.4500
lenos,0.0000
lenth,1.2200
lento,2.1200
leora,1.7300
lepas,1.6500
lepid,0.0000
lepra,1.3700
lepry,0.0000
lepta,0.0000
lepus,1.7300
lerot,0.0000
lerwa,0.0000
lesgh,0.0000
lesya,1.4200
lesiy,0.0000
letch,1.6300
lethy,0.0000
letup,1.4900
leuch,0.0000
leuco,1.5700
leuds,0.0000
leuma,0.0000
leung,3.0900
levin,3.4100
levir,0.0000
levis,2.6000
lewis,4.4800
lewth,0.0000
lewty,0.0000
lexia,1.3500
lexic,0.0000
lexis,2.4500
lhota,1.9400
liane,2.2400
liang,3.1300
liard,1.6300
lyard,0.0000
liars,3.4600
lyart,0.0000
lyase,1.9400
liber,2.8200
libya,3.8200
libra,2.9300
libre,2.8600
lycea,0.0000
licet,1.2000
licht,2.3200
lycid,0.0000
licks,3.1000
lycus,1.5700
lidar,2.6500
lydia,3.5900
lidos,1.3700
liens,2.6700
liers,1.6300
liesh,0.0000
liest,1.7200
lieus,0.0000
lieut,2.5700
lifey,0.0000
lifen,0.0000
lifer,2.4600
lifts,3.7600
ligan,0.0000
ligas,1.2700
liger,2.2300
light,5.3300
ligne,2.3900
lygus,1.3100
lying,4.6700
liked,4.7600
liken,2.5700
lyken,0.0000
liker,1.7700
likes,4.7300
liman,2.1500
limas,1.4400
limax,1.2300
limba,1.4600
limby,0.0000
limbo,3.3100
limbs,3.7400
limbu,1.4000
limed,1.4600
limey,2.1300
limen,1.2500
limer,0.0000
limes,2.8500
limns,0.0000
limos,2.4400
lymph,3.2000
limpy,1.4200
limps,2.2200
limsy,0.0000
linac,1.8300
linch,1.4100
lynch,3.9400
linda,4.0600
lindy,2.8400
lindo,2.5100
linea,2.3700
lined,4.0800
liney,1.1400
liner,3.7500
lines,4.9500
linet,1.3800
linga,2.1300
linge,1.7600
lingy,0.0000
lingo,3.0100
lings,2.0600
linha,0.0000
linja,0.0000
linje,0.0000
linky,2.4600
links,4.7200
linos,1.3800
linty,1.1300
lints,1.0500
linum,1.6600
linus,3.0600
lions,4.1800
lipan,1.4400
lipse,0.0000
liras,1.8300
lyres,1.5700
lyric,3.6300
lyrid,0.0000
lirot,0.0000
lysed,1.8200
lysin,1.0100
listy,1.6200
liszt,2.6800
litas,1.4400
litch,1.5300
liter,3.4600
lites,2.2500
lithe,2.4800
lythe,1.3100
lithy,0.0000
litho,2.1300
lytic,2.0400
litra,0.0000
litre,3.5000
litus,0.0000
lived,4.8800
liven,2.6300
liver,4.1800
lives,5.1400
livor,1.1300
livre,2.4300
liwan,1.1700
loach,2.4400
loads,4.2200
loafs,1.7400
loamy,2.2200
loams,1.6200
loans,4.5100
loath,2.6700
loave,0.0000
lobar,1.5900
lobed,2.5800
lobes,3.1400
lobus,0.0000
loche,1.2900
lochi,0.0000
lochy,1.2500
lochs,2.3000
locky,1.8300
locks,3.9400
locum,2.5900
locus,3.1800
loden,1.6400
lodes,1.6700
lodge,4.0800
lodha,1.9300
lodur,0.0000
lofty,3.3400
lofts,2.6400
logan,4.0400
loges,1.2700
logia,1.8400
logic,4.3600
logie,2.5900
login,3.4900
logis,1.5800
lohan,3.0100
lohar,1.2500
loins,2.7100
loket,0.0000
lomta,0.0000
loner,3.0700
longa,2.1300
longe,2.0500
longs,3.0200
loped,1.4700
loper,1.7900
lopes,2.6500
loran,2.2400
lordy,2.5200
lords,4.0800
lored,1.0400
loren,3.0400
lores,2.0700
loric,0.0000
loris,2.3300
lorum,0.0000
loser,4.0100
lotah,0.0000
lotan,1.7000
lotas,0.0000
lotic,1.2500
lotus,3.6200
louch,1.3800
louey,0.0000
lough,2.8400
louie,3.3800
louis,4.8200
loupe,2.0500
loups,1.2300
lourd,1.6400
loury,1.4500
lours,0.0000
louse,2.6000
lousy,3.3100
louty,0.0000
louts,2.0600
lovat,2.1600
loved,5.0000
lovey,2.7500
lover,4.2600
loves,4.6600
lowan,1.4500
lowed,1.4900
lower,5.1100
lowes,2.6900
lowry,3.3500
lowse,0.0000
lowth,1.4000
loxed,0.0000
loxes,0.0000
loxia,1.3500
loxic,0.0000
lubes,1.9700
lubra,0.0000
lucan,2.6400
luces,1.4400
lucet,0.0000
lucia,3.4500
lucid,3.2700
lucky,4.7700
lucks,1.9400
lucre,2.0200
luger,2.6200
luges,0.0000
luian,0.0000
luite,0.0000
lukan,1.4800
lukas,3.2300
luket,0.0000
lumen,3.0900
lumpy,2.8400
lumps,3.1900
lunar,3.7700
lunas,1.9300
lunch,4.6600
lunda,1.5700
lunes,1.6800
lunet,0.0000
lunge,2.8500
lungi,1.9300
lungy,0.0000
lungs,3.9700
lunka,0.0000
lunks,0.0000
lunts,1.2500
lupid,0.0000
lupin,2.8600
lupis,1.1500
lurch,2.7900
lured,3.2600
lures,2.9400
lurid,2.7300
lurky,1.0200
lurks,2.8200
luser,0.0000
lushy,0.0000
lusky,0.0000
lusty,2.8000
lutao,0.0000
lutea,2.0600
luted,0.0000
luteo,0.0000
luter,1.0400
lutes,2.0100
lutra,1.4600
luxes,0.0000
mabel,3.2500
maced,1.8600
macer,1.8000
maces,2.0100
machi,2.5100
macho,3.2600
machs,1.1800
macks,1.7400
macle,0.0000
macon,3.1300
macro,3.7100
madge,2.8700
madly,3.1700
madoc,2.0200
madre,2.8800
mafey,0.0000
mafic,2.1900
mages,2.6300
maghi,0.0000
magic,4.7600
magot,0.0000
magus,2.6100
mahdi,2.8300
mahoe,0.0000
mahri,0.0000
maybe,5.4500
maidy,0.0000
maids,3.2500
maidu,1.5200
mayed,0.0000
mayer,3.5900
maile,1.9100
mails,3.6200
maine,4.1600
mains,3.4500
maint,2.2000
maynt,0.0000
mayor,4.6200
maire,2.2800
mairs,1.3900
maist,0.0000
mayst,1.6100
maius,1.3000
maize,3.3400
major,5.3000
majos,0.0000
maker,4.2300
makes,5.4600
makos,1.5800
maleo,0.0000
males,4.2100
malgr,0.0000
malic,2.1400
malie,1.2800
malik,3.6200
malty,2.0800
malto,1.3400
malts,2.3600
malus,2.1900
mande,1.8800
mandi,2.6800
mands,1.3500
maned,1.9400
maneh,1.1900
manei,0.0000
maney,1.7700
manes,2.4300
manet,2.5300
mange,2.5000
mangi,1.5100
mangy,2.1000
mango,3.5600
manic,3.3200
manid,0.0000
manie,1.6000
manis,2.2300
manit,1.2600
maniu,0.0000
manky,1.8900
manks,0.0000
manly,3.6600
manoc,0.0000
manor,3.8100
manos,2.3300
manqu,0.0000
manse,2.4600
manso,1.7200
manty,1.0100
manto,1.9900
manuf,1.4900
manul,0.0000
manus,2.8800
maori,3.2400
maple,3.8600
maqui,1.1400
march,5.2600
marci,2.3700
marco,3.9200
marcs,1.3800
mardi,3.1400
mardy,2.1000
marek,2.8200
mares,2.9900
marge,3.0800
marid,1.2900
marie,4.1900
mario,4.2300
maris,2.9600
marys,2.8900
marko,2.9500
marks,4.4900
marli,1.4900
marly,2.2900
marls,1.8700
marok,0.0000
maros,1.5600
marse,1.4600
marsh,3.8700
marsi,1.3100
marty,3.6400
marts,2.2700
martu,1.5000
marvy,1.3100
maser,2.1200
mashy,1.1200
mason,4.1400
masty,0.0000
match,5.1300
mated,2.9200
matey,2.5000
mater,3.4700
mates,3.9900
mathe,1.5600
maths,3.7500
matie,1.1800
matin,2.2900
matlo,0.0000
matsu,2.1600
matzo,2.2000
mauby,0.0000
maugh,0.0000
mauls,2.0300
maund,1.6400
mauri,1.9900
mauts,0.0000
mauve,2.7100
maven,2.8800
mavie,0.0000
mavin,1.6600
mavis,2.8700
mawed,0.0000
mawky,0.0000
mawks,0.0000
maxis,2.3900
mazed,1.0800
mazel,2.2200
mazer,1.9600
mazes,2.6900
mazic,0.0000
mazur,2.3200
mazut,0.0000
mbira,1.5000
mbori,0.0000
mckay,3.5000
meach,0.0000
meads,2.3200
mealy,2.4000
meals,4.1900
meany,2.3100
means,5.4400
meant,4.9400
meath,2.5700
meaty,3.0100
meats,3.4800
meaul,0.0000
mebos,0.0000
mecon,0.0000
medal,4.3900
media,5.3000
medic,3.4200
medio,2.3300
medoc,1.6700
meiny,0.0000
meith,0.0000
melas,1.9400
melba,2.4600
melch,0.0000
melds,2.1800
melia,2.2600
melic,1.0300
melis,1.7800
melon,3.3200
melos,1.9200
melts,3.4100
menad,0.0000
menat,1.3000
mendi,1.5400
mendy,2.2200
mends,2.1000
menic,0.0000
menow,0.0000
mensa,2.6600
mensk,0.0000
menta,1.8200
menus,3.4400
meows,2.3700
merak,1.4900
merat,0.0000
merch,3.2200
merci,2.7800
mercy,4.2500
mergh,0.0000
meril,1.3800
merit,4.0800
merks,1.5700
merls,0.0000
merop,0.0000
meros,1.0400
mesad,0.0000
mesal,0.0000
meshy,0.0000
mesic,1.9600
meson,2.1400
mesua,0.0000
metad,0.0000
metal,4.8200
metas,2.0500
metho,1.3100
meths,1.4300
metic,1.1500
metif,0.0000
metin,2.0400
metis,2.3300
metol,0.0000
metra,2.2800
metro,4.1800
metus,1.3900
meuni,0.0000
mewls,0.0000
miaou,1.0800
miaow,1.8300
miaul,0.0000
miauw,0.0000
micah,3.1300
micas,1.5100
miche,1.7900
micht,0.0000
micky,2.9100
micks,1.6600
mycol,0.0000
micra,2.1300
micro,4.0800
midas,2.9700
mider,0.0000
midge,2.7600
midgy,0.0000
midst,3.8900
miens,0.0000
might,5.6600
miked,1.7700
mikey,3.3500
mikes,2.6100
mikra,0.0000
milan,4.0500
mylar,2.3700
milch,2.1600
miler,2.5400
miles,5.0000
milha,0.0000
milky,3.5000
milko,1.4700
milks,2.5500
milor,0.0000
milos,2.8000
milpa,1.4700
milty,1.0900
milts,0.0000
minae,1.3800
minah,1.5300
mynah,1.6400
minar,1.9700
minas,2.8400
mynas,0.0000
minbu,0.0000
mince,3.0200
mincy,1.2400
minds,4.4500
mined,3.4100
miner,3.5800
mines,4.1800
minge,1.9600
mingy,1.1000
mingo,2.4800
minks,2.1300
minor,4.6200
minos,2.3900
minot,2.5800
minow,1.7500
minty,2.6900
mints,3.0200
minus,4.0000
myoid,0.0000
myope,0.0000
myops,0.0000
miqra,0.0000
mirac,0.0000
mirak,0.0000
mired,2.8100
mires,1.8000
mirex,1.1100
mirky,0.0000
mirks,0.0000
mirly,0.0000
myron,2.8800
mirth,2.6200
mirvs,1.2900
mirza,2.8900
misce,0.0000
misdo,0.0000
mysel,1.5700
miser,2.5600
misgo,0.0000
mysid,1.0900
misky,0.0000
misly,0.0000
misty,3.3900
mitch,3.9100
miter,2.3900
mites,3.0600
myths,3.7500
mitra,2.6500
mitre,2.6300
mitua,0.0000
mixed,4.6400
mixen,0.0000
mixer,3.5000
mixes,3.5200
mixup,2.1600
mizar,1.5000
mizen,1.7800
mnage,0.0000
moans,3.1300
moats,2.2500
mobed,0.0000
mobil,2.9900
moble,1.0700
mocha,2.9800
moche,2.0900
mochy,0.0000
mocks,3.0400
modal,3.1300
model,5.1300
moder,1.9300
modes,3.9600
modge,0.0000
modif,0.0000
modus,2.9300
moeck,0.0000
mogul,3.0700
mohar,1.1100
mohel,1.6300
mohur,0.0000
mohwa,0.0000
moyen,2.1300
moier,0.0000
moile,0.0000
moyle,2.0800
moils,0.0000
moira,3.1300
moire,1.9900
moise,2.1600
moist,3.6900
moity,0.0000
mokes,1.0900
molar,2.9900
molas,1.4800
moldy,2.6900
molds,3.1200
moler,1.4500
moles,3.0700
molet,0.0000
molge,0.0000
molka,0.0000
molpe,0.0000
molts,1.7000
molvi,1.4300
monad,2.3500
monal,1.2700
monas,1.6400
monax,1.1700
monde,3.0400
money,5.6400
monel,1.7600
moner,1.5700
monic,1.5400
monie,1.8100
monks,3.7200
monte,3.6900
month,5.2500
monty,3.5500
montu,1.5800
mopan,0.0000
moped,2.7800
mopey,2.0800
moper,0.0000
mopes,1.6200
mopla,0.0000
mopsy,1.3600
mopus,0.0000
moqui,0.0000
morae,1.1100
moray,3.0200
moral,4.4600
moran,3.4100
moras,1.5600
morat,1.3800
mordu,0.0000
mordv,0.0000
morel,2.6200
mores,2.8200
morga,1.2700
moric,0.0000
morin,2.6500
morne,2.2900
morns,1.2400
morph,3.0700
morse,3.5200
morth,0.0000
morts,1.8100
morus,1.7300
mosan,0.0000
mosey,2.1800
mosel,1.9200
mosgu,0.0000
moste,1.2400
mosul,3.2700
mosur,0.0000
moted,0.0000
motey,0.0000
motel,3.6100
moter,1.1500
motes,2.3800
mothy,0.0000
moths,3.2100
motif,3.4000
mouch,1.3100
moudy,0.0000
moues,0.0000
mould,3.4500
moule,1.8700
mouly,1.1500
mouls,0.0000
moult,2.2500
mound,3.6000
mount,4.4700
mourn,3.4300
mouse,4.3100
mousy,2.0100
mouth,4.8300
moved,5.0100
mover,3.2100
moves,4.5900
movie,5.1600
mowch,0.0000
mowed,2.7700
mower,3.1000
mowha,0.0000
mowie,0.0000
mowra,0.0000
mowse,0.0000
mowth,0.0000
moxas,0.0000
moxie,2.5500
mpret,0.0000
msink,0.0000
mster,0.0000
mtier,0.0000
muang,2.0600
mucid,0.0000
mucin,2.0300
mucky,2.2900
mucks,1.7700
mucor,1.4400
mucro,0.0000
mudar,1.1400
mudir,0.0000
mudra,2.2300
mufti,2.8600
mufty,0.0000
mugho,0.0000
mugil,1.1600
muhly,1.6800
muist,0.0000
mujik,0.0000
mukri,0.0000
mukti,2.0500
mulch,2.9000
mulct,0.0000
muled,0.0000
muley,1.7500
mules,3.1100
mulet,1.1600
mulga,1.6900
mulse,0.0000
multi,4.5400
multo,1.1000
munch,3.0800
munda,2.0600
munga,1.3700
munge,1.0400
mungy,0.0000
mungo,2.4400
munia,1.1400
munic,1.0600
muntz,2.0900
muong,1.3900
muons,1.9700
mural,3.4900
muran,1.1300
muras,0.0000
murat,2.7100
mured,0.0000
mures,1.5200
murex,1.8800
murga,1.3200
murid,1.6500
murky,3.1200
murks,1.0900
murly,0.0000
murph,2.4300
murva,0.0000
murza,1.3700
musal,0.0000
musar,1.0900
musca,1.7600
musci,1.1100
mused,2.6700
muser,1.3600
muset,0.0000
musha,1.7600
mushy,2.9400
music,5.5200
musie,0.0000
musit,0.0000
musky,2.4300
musth,1.4600
musty,2.8300
mutch,2.1800
muted,3.4200
muter,1.3700
mutes,2.4500
mutic,0.0000
nabis,1.5100
nable,1.6600
nache,0.0000
nacho,3.0200
nacre,1.6800
nacry,0.0000
nadir,2.8600
naevi,0.0000
nagel,2.6400
naght,0.0000
nagor,0.0000
nahor,1.3800
nahum,2.3300
naifs,0.0000
naily,0.0000
nails,4.0400
nairy,0.0000
naish,1.7600
naive,3.7500
naked,4.4300
naker,0.0000
nakir,0.0000
naled,1.1400
nambe,1.1700
namby,1.8700
named,4.9500
namer,1.6800
names,4.9100
naomi,3.6500
napes,1.4300
narco,2.5700
narcs,1.9400
nards,1.4000
nardu,0.0000
nares,2.1200
naric,0.0000
naris,1.3200
narky,1.3000
narks,1.3000
nasch,0.0000
nasty,4.2200
natch,2.1500
nates,1.8300
nathe,0.0000
natus,1.8500
nauch,0.0000
naumk,0.0000
navel,2.9500
naves,1.8500
navet,0.0000
navew,0.0000
navig,0.0000
navis,1.7000
nawle,0.0000
nawob,0.0000
nazim,2.1800
nazir,2.5600
nazis,3.9400
neaps,0.0000
nears,2.8800
neath,2.8400
neats,1.0300
necia,0.0000
necks,3.4000
necro,2.2400
nefas,0.0000
negro,3.7300
negus,2.2600
nehru,3.2000
neifs,0.0000
neigh,2.4900
neist,1.1000
nejdi,0.0000
nemas,0.0000
nemos,1.1000
neoza,0.0000
nepal,3.8300
nepit,0.0000
neral,1.4600
nerds,3.3600
nerdy,3.1700
nerka,1.1200
nerol,0.0000
nerts,0.0000
nertz,0.0000
nervy,2.2500
nesty,1.3900
netop,0.0000
neuma,0.0000
neums,0.0000
nevat,0.0000
nevoy,0.0000
nevus,1.9400
newar,1.4800
newly,4.4200
newsy,1.9200
newts,2.2100
nexal,0.0000
nexum,0.0000
nexus,3.6500
ngaio,1.4700
ngapi,0.0000
ngoma,1.5700
nicer,3.6500
niche,3.8500
nicht,2.8700
nicky,3.5000
nicks,3.0700
nicol,2.7800
nidal,2.0600
nides,0.0000
nidge,0.0000
nydia,1.7800
nidor,0.0000
nidus,1.8100
niels,2.7000
niepa,0.0000
nifle,0.0000
nifty,3.1700
nigel,3.7700
nighs,0.0000
night,5.6100
nigre,0.0000
nigua,0.0000
nihal,2.0700
nikau,0.0000
nilot,0.0000
nymil,0.0000
nymph,2.8700
niobe,2.1900
niota,0.0000
nipas,0.0000
nirls,0.0000
nitch,1.2400
niter,1.4500
nitos,0.0000
nitre,1.5100
nitro,3.2300
nival,1.1700
nixed,2.2800
nixer,0.0000
nixes,1.6900
nyxis,0.0000
nizam,2.5500
nizey,0.0000
njave,0.0000
nobel,3.8400
nobis,2.3800
noble,4.2400
nobly,2.3900
nobut,0.0000
nocht,1.1900
nocks,1.2500
nodal,2.5500
nodes,3.7800
nodus,1.2900
noels,1.4300
noemi,1.9900
nogai,1.1300
nogal,1.3600
nohex,0.0000
noyau,0.0000
noily,0.0000
noils,0.0000
noire,2.7000
noise,4.5500
noisy,3.6700
nokta,0.0000
nomad,3.0700
nomap,0.0000
nomas,1.2700
nomes,1.6100
nomic,1.2200
nopal,1.6700
norah,2.8000
noria,1.5600
noric,0.0000
norie,1.2200
norit,0.0000
norma,3.3300
norms,3.7600
norse,3.2300
norsk,2.3300
north,5.3400
nosed,3.1400
nosey,2.5500
noser,1.5900
nosig,0.0000
notal,0.0000
notch,3.7800
noted,4.6900
noter,1.2700
notes,4.8400
notre,3.6700
notum,1.1700
notus,1.2900
nould,0.0000
novae,2.0300
novas,2.1000
novel,4.6300
novem,1.6900
novum,2.0500
novus,2.4500
noway,1.9100
nowch,0.0000
nowed,0.0000
nowel,0.0000
nowts,0.0000
noxal,0.0000
nubia,2.4500
nucal,0.0000
nucha,0.0000
nuder,0.0000
nudes,3.2400
nudge,3.2200
nudie,2.2200
nudzh,0.0000
nugae,0.0000
nukes,3.1400
numac,0.0000
numbs,2.0900
numda,0.0000
numis,1.4100
numps,0.0000
nurly,0.0000
nurls,0.0000
nurse,4.4000
nursy,0.0000
nutsy,1.1800
oaken,1.9400
oakum,1.5100
oared,1.5900
oaric,0.0000
oaten,1.5500
oater,0.0000
oaths,2.9100
oaves,0.0000
obeah,1.8100
obeys,2.6700
obeli,0.0000
obias,0.0000
obits,2.0500
objet,2.0300
oblat,0.0000
obley,0.0000
obmit,0.0000
ocean,4.7000
ocher,2.0400
ochna,0.0000
ochre,2.6900
ochry,0.0000
ocyte,0.0000
ocker,1.7600
ocque,0.0000
ocrea,0.0000
octad,0.0000
octal,2.1300
octan,1.0800
octyl,1.5000
ocuby,0.0000
oculi,1.7300
odeum,1.0700
odyle,0.0000
odyls,0.0000
odist,0.0000
odium,2.0000
oecus,0.0000
ofays,0.0000
often,5.4100
ofter,1.4900
oftly,0.0000
ogams,0.0000
ogham,1.5600
oghuz,1.1300
ogive,1.6200
ogled,1.8800
ogler,0.0000
ogles,1.4700
ogmic,0.0000
ogres,2.4900
ohare,1.2900
ohias,0.0000
ohing,0.0000
ohmic,1.9100
oicks,0.0000
oyers,0.0000
oiled,3.1000
oiler,2.3600
oylet,0.0000
oinks,1.0500
okays,1.7000
okapi,1.8500
okehs,0.0000
okras,0.0000
okrug,1.4500
olcha,0.0000
olchi,0.0000
olden,2.8400
older,4.9200
oldie,2.6500
oleic,2.1900
olein,1.0500
olena,1.9700
olent,0.0000
olepy,0.0000
oleum,1.7500
oliva,2.3700
olive,4.0900
olpae,0.0000
olpes,0.0000
omani,2.4100
omber,0.0000
ombre,2.5900
omega,3.7800
omens,2.7700
omers,1.5600
omina,0.0000
omits,2.7100
omlah,0.0000
omnes,2.0300
omrah,0.0000
oncer,0.0000
onces,1.5000
oncet,0.0000
oncia,0.0000
onery,0.0000
onium,1.0700
onker,0.0000
onlay,1.2700
onlap,0.0000
onset,3.7200
ontal,0.0000
ontic,1.3000
opahs,0.0000
opals,2.3400
opelu,0.0000
opens,4.4300
opera,4.2700
ophic,0.0000
ophir,2.3400
ophis,0.0000
opine,2.3000
oping,1.3100
opium,3.4600
opsin,1.5800
opted,3.7500
optic,3.6500
orach,1.1500
oracy,1.0900
orage,1.4800
orale,1.5700
orals,1.6900
orang,2.6900
orans,0.0000
orant,0.0000
orate,1.4900
orbed,1.3900
orbic,0.0000
orbit,4.0300
orcas,2.7400
orcin,0.0000
oread,1.3000
oreas,1.0700
orgal,0.0000
organ,4.1400
orgia,0.0000
orgic,0.0000
orgue,1.1700
orias,1.1100
oriel,2.4900
oriya,1.9800
oryza,1.8300
orkey,0.0000
orles,0.0000
orlet,0.0000
ornes,0.0000
ornis,0.0000
orpin,0.0000
orpit,0.0000
orsel,0.0000
ortyx,0.0000
orvet,0.0000
osage,2.9300
oscan,1.4600
oscar,4.3100
oscin,0.0000
osela,0.0000
oshac,0.0000
oshea,1.2200
oside,0.0000
osier,1.5400
oskar,2.9700
osmic,0.0000
osmin,0.0000
ostia,2.3000
ostic,0.0000
otary,0.0000
other,6.1600
othin,0.0000
otyak,0.0000
otium,1.3900
ouabe,0.0000
ought,4.3500
ouija,2.7400
oukia,0.0000
oulap,0.0000
ounce,3.8000
oundy,0.0000
ounds,0.0000
ouphe,0.0000
ouphs,0.0000
ourie,0.0000
ousel,0.0000
ousia,1.4100
outas,0.0000
outby,0.0000
outed,2.9100
outen,1.8400
outer,4.2500
outly,0.0000
outre,1.9100
ouvre,1.5200
ouzel,1.4600
ovals,2.4700
ovant,0.0000
ovary,2.9400
ovate,2.5800
ovens,3.2200
overs,3.5600
overt,3.3100
ovest,0.0000
ovile,0.0000
ovine,1.6800
ovism,0.0000
ovist,0.0000
ovula,0.0000
ovule,1.7600
owght,0.0000
owing,3.7300
owler,2.1400
owlet,1.8300
owned,4.7600
owner,4.8300
owsen,0.0000
owser,0.0000
oxane,0.0000
oxfly,0.0000
oxide,3.6600
oxids,0.0000
oxime,1.6600
oxims,0.0000
oxlip,0.0000
oxman,1.7100
oxter,0.0000
ozark,2.7300
ozena,0.0000
ozias,1.3400
pablo,3.8000
paced,3.5600
pacer,2.7100
paces,3.1700
pacht,0.0000
packs,3.9400
pacos,1.2500
pacts,2.6100
padge,0.0000
padle,0.0000
padou,0.0000
padre,3.1100
padri,1.2100
padus,1.0200
paeon,1.0900
paged,2.4500
pager,2.6300
pages,4.6200
pagne,0.0000
pagod,0.0000
pagus,1.0200
pahmi,0.0000
pahos,0.0000
payed,2.9500
payen,1.7200
payer,3.2200
paiks,0.0000
pails,2.1500
paine,3.1700
payni,0.0000
pains,3.8400
paint,4.5200
payor,1.8300
pairs,4.1100
pairt,0.0000
paise,2.2400
palch,0.0000
paled,2.2800
paler,2.8700
pales,2.7300
palet,1.4000
palew,0.0000
palis,1.3400
palki,0.0000
palmy,1.6000
palmo,1.3100
palms,3.5500
palsy,3.2000
